date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:12:49	91517/91517	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:19%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/2.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/2d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:12:51	66358/66358	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:24%20GMT	https://bizweb.dktcdn.net/100/321/299/products/2.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/products/2d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:12:53	122479/122479	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:17%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/321/299/products/imageresizer754fbb25e19641ec92.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/grande/100/321/299/products/imageresizer754fbb25e19641ec92d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:12:57	33747/33747	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:35%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/321/299/products/2.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/medium/100/321/299/products/2d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:13:00	71737/71737	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:33%20GMT	https://bizweb.dktcdn.net/100/321/299/products/3.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/products/3d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:13:03	37221/37221	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:41%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/321/299/products/3.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/medium/100/321/299/products/3d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:13:08	26667/26667	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:47%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/321/299/products/imageresizer754fbb25e19641ec92.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/medium/100/321/299/products/imageresizer754fbb25e19641ec92d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:13:08	0/-1	---M--	302	error ('')			https://ant-construction.mysapo.net/checkout	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/checkout.15d.delayed	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:13:09	103952/103952	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:37%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/3.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/3d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:13:16	164363/164363	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:34%20GMT	https://bizweb.dktcdn.net/100/321/299/products/imageresizer754fbb25e19641ec92.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/products/imageresizer754fbb25e19641ec92d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:13:16	48384/48384	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:52%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/321/299/products/2da2c1f31dc7b4bc8982d0e70401f0.jpg?v=1531752154913	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/grande/100/321/299/products/2da2c1f31dc7b4bc8982d0e70401f03aba.jpg	(from https://ant-construction.mysapo.net/may-khoan-dong-luc-650w-dewalt-dwd024)
22:13:17	48384/48384	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:53%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/2da2c1f31dc7b4bc8982d0e70401f0.jpg?v=1531752154913	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/2da2c1f31dc7b4bc8982d0e70401f03aba.jpg	(from https://ant-construction.mysapo.net/may-khoan-dong-luc-650w-dewalt-dwd024)
22:13:17	0/-1	---M--	302	error ('')			https://ant-construction.mysapo.net/checkout	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/checkout.162.delayed	(from https://ant-construction.mysapo.net/may-khoan-dong-luc-650w-dewalt-dwd024)
22:13:22	37058/37058	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Dec%202021%2007:32:12%20GMT	https://bizweb.dktcdn.net/100/321/299/products/2da2c1f31dc7b4bc8982d0e70401f0.jpg?v=1531752154913	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/products/2da2c1f31dc7b4bc8982d0e70401f03aba.jpg	(from https://ant-construction.mysapo.net/may-khoan-dong-luc-650w-dewalt-dwd024)
22:13:31	85199/85199	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:01%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/321/299/products/2aae0b1ce737e46baae74fdf35c041.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/grande/100/321/299/products/2aae0b1ce737e46baae74fdf35c041efa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:34	225553/225553	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:13:44%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/imageresizer754fbb25e19641ec92.jpg?v=1531752156853	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/imageresizer754fbb25e19641ec92d69d.jpg	(from https://ant-construction.mysapo.net/may-khoan-bua-3-chuc-nang-dewalt-d25133k)
22:13:35	112496/112496	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:00%20GMT	https://st.meta.com.vn/img/thumb.ashx/data/image/2016/08/16/may-khoan-Dewalt-DWD024-vang.jpg	D:/Desktop/antconstruction/ant-construction/st.meta.com.vn/img/thumb.ashx/data/image/2016/08/16/may-khoan-Dewalt-DWD024-vang.jpg	(from https://ant-construction.mysapo.net/may-khoan-dong-luc-650w-dewalt-dwd024)
22:13:35	79979/79979	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:06%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/321/299/products/3751bb114180240b98c9cb5a6580ba.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/grande/100/321/299/products/3751bb114180240b98c9cb5a6580baefa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:39	55455/55455	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:15%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/321/299/products/imageresizerd00e54e8d946439585.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/grande/100/321/299/products/imageresizerd00e54e8d946439585efa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:41	48265/48265	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Dec%202021%2007:32:22%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/2aae0b1ce737e46baae74fdf35c041.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/2aae0b1ce737e46baae74fdf35c041efa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:42	55237/55237	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:20%20GMT	https://bizweb.dktcdn.net/100/321/299/products/3751bb114180240b98c9cb5a6580ba.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/products/3751bb114180240b98c9cb5a6580baefa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:45	96557/96557	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:19%20GMT	https://bizweb.dktcdn.net/100/321/299/products/2aae0b1ce737e46baae74fdf35c041.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/products/2aae0b1ce737e46baae74fdf35c041efa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:46	20069/20069	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:25%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/321/299/products/2aae0b1ce737e46baae74fdf35c041.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/medium/100/321/299/products/2aae0b1ce737e46baae74fdf35c041efa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:46	73497/73497	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:23%20GMT	https://bizweb.dktcdn.net/100/321/299/products/imageresizerd00e54e8d946439585.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/products/imageresizerd00e54e8d946439585efa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:49	13275/13275	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:31%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/321/299/products/imageresizerd00e54e8d946439585.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/medium/100/321/299/products/imageresizerd00e54e8d946439585efa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:50	30693/30693	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:29%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/321/299/products/3751bb114180240b98c9cb5a6580ba.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/medium/100/321/299/products/3751bb114180240b98c9cb5a6580baefa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:52	2461/2461	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202022%2015:14:35%20GMT	http://bizweb.dktcdn.net/100/321/299/themes/670850/assets/soldout.png?1664275285895	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/themes/670850/assets/soldoutf96c.png	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:52	6258/6258	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:34%20GMT	http://bizweb.dktcdn.net/thumb/small/100/321/299/products/2aae0b1ce737e46baae74fdf35c041.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/small/100/321/299/products/2aae0b1ce737e46baae74fdf35c041efa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:52	248/248	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202022%2015:14:36%20GMT	http://bizweb.dktcdn.net/100/321/299/themes/670850/assets/select-pro.png?1664275285895	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/themes/670850/assets/select-prof96c.png	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:53	0/-1	---M--	302	error ('')			https://ant-construction.mysapo.net/checkout	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/checkout.173.delayed	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:13:54	79979/79979	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:27%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/3751bb114180240b98c9cb5a6580ba.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/3751bb114180240b98c9cb5a6580baefa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:14:00	97830/97830	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:30%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/imageresizerd00e54e8d946439585.jpg?v=1531752153827	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/1024x1024/100/321/299/products/imageresizerd00e54e8d946439585efa9.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:14:01	55237/55237	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Sep%202022%2012:56:13%20GMT	http://bizweb.dktcdn.net/100/319/764/files/3.jpg?v=1530198166977	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/319/764/files/33b9c.jpg	(from https://ant-construction.mysapo.net/may-khoan-dao-chieu-550w-dewalt-dwd022k)
22:14:07	43723/43723	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Sep%202022%2008:46:46%20GMT	http://bizweb.dktcdn.net/100/321/299/files/20-m2-1-1529652671-680x0.jpg?v=1531921574570	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/files/20-m2-1-1529652671-680x07add.jpg	(from https://ant-construction.mysapo.net/can-ho-20-m2-nhin-khong-thay-do-nhung-co-du-moi-thu)
22:14:08	45516/45516	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jul%202022%2004:28:41%20GMT	http://bizweb.dktcdn.net/100/321/299/files/20-m2-2-1529652671-680x0.jpg?v=1531921586567	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/files/20-m2-2-1529652671-680x09e8c.jpg	(from https://ant-construction.mysapo.net/can-ho-20-m2-nhin-khong-thay-do-nhung-co-du-moi-thu)
22:14:08	88147/88147	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:38%20GMT	https://bizweb.dktcdn.net/100/321/299/articles/20-m2-1-1529652671-680x0.jpg?v=1530541693923	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/articles/20-m2-1-1529652671-680x050e5.jpg	(from https://ant-construction.mysapo.net/can-ho-20-m2-nhin-khong-thay-do-nhung-co-du-moi-thu)
22:14:08	0/-1	---M--	302	error ('')			https://ant-construction.mysapo.net/checkout	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/checkout.179.delayed	(from https://ant-construction.mysapo.net/can-ho-20-m2-nhin-khong-thay-do-nhung-co-du-moi-thu)
22:14:09	106351/106351	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:37%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/321/299/articles/20-m2-1-1529652671-680x0.jpg?v=1530541693923	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/grande/100/321/299/articles/20-m2-1-1529652671-680x050e5.jpg	(from https://ant-construction.mysapo.net/can-ho-20-m2-nhin-khong-thay-do-nhung-co-du-moi-thu)
22:14:13	39165/39165	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:51%20GMT	http://bizweb.dktcdn.net/100/321/299/files/20-m2-3-1529652671-680x0.jpg?v=1531921598961	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/files/20-m2-3-1529652671-680x02d2a.jpg	(from https://ant-construction.mysapo.net/can-ho-20-m2-nhin-khong-thay-do-nhung-co-du-moi-thu)
22:14:19	69188/69188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Dec%202021%2007:32:43%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/321/299/articles/ban-cong-3-1530080506-680x0.jpg?v=1530541603187	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/grande/100/321/299/articles/ban-cong-3-1530080506-680x00c46.jpg	(from https://ant-construction.mysapo.net/trong-rau-trong-nha-va-ban-cong-gia-dinh-viet-o-czech-du-an-quanh-nam)
22:14:24	85109/85109	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:54%20GMT	http://bizweb.dktcdn.net/100/321/299/files/ban-cong-2-1530080505-680x0.jpg?v=1531921664030	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/files/ban-cong-2-1530080505-680x0ba6b.jpg	(from https://ant-construction.mysapo.net/trong-rau-trong-nha-va-ban-cong-gia-dinh-viet-o-czech-du-an-quanh-nam)
22:14:24	0/-1	---M--	302	error ('')			https://ant-construction.mysapo.net/checkout	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/checkout.17f.delayed	(from https://ant-construction.mysapo.net/trong-rau-trong-nha-va-ban-cong-gia-dinh-viet-o-czech-du-an-quanh-nam)
22:14:26	84209/84209	---M-Z	200	added ('OK')	text/html	etag:W/%22f78685e989e0d1329ff90fbbec610352%22	https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc.html	(from https://ant-construction.mysapo.net/tin-tuc?page=2)
22:14:27	80775/80775	---M-Z	200	added ('OK')	text/html	etag:W/%227f69aafa8f2a1253b5dd901c2f3c9009%22	https://ant-construction.mysapo.net/nha-33-m2-thoang-rong-nho-gac-xep-don-gian	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/nha-33-m2-thoang-rong-nho-gac-xep-don-gian.html	(from https://ant-construction.mysapo.net/tin-tuc?page=2)
22:14:28	80320/80320	---M-Z	200	added ('OK')	text/html	etag:W/%22dff0305f984e8dbc7feff764c1465acc%22	https://ant-construction.mysapo.net/tin-tuc?page=1	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/tin-tuc2679.html	(from https://ant-construction.mysapo.net/tin-tuc?page=2)
22:14:29	0/-1	---M--	302	error ('')			https://ant-construction.mysapo.net/checkout	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/checkout.183.delayed	(from https://ant-construction.mysapo.net/tin-tuc?page=2)
22:14:31	111669/111669	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:56%20GMT	http://bizweb.dktcdn.net/100/321/299/files/ban-cong-3-1530080506-680x0.jpg?v=1531921677170	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/files/ban-cong-3-1530080506-680x022a7.jpg	(from https://ant-construction.mysapo.net/trong-rau-trong-nha-va-ban-cong-gia-dinh-viet-o-czech-du-an-quanh-nam)
22:14:37	125497/125497	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:15:02%20GMT	http://bizweb.dktcdn.net/100/321/299/files/ban-cong-11-1530080509-680x0.jpg?v=1531921692199	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/files/ban-cong-11-1530080509-680x0740a.jpg	(from https://ant-construction.mysapo.net/trong-rau-trong-nha-va-ban-cong-gia-dinh-viet-o-czech-du-an-quanh-nam)
22:14:37	198851/198851	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:14:53%20GMT	https://bizweb.dktcdn.net/100/321/299/articles/ban-cong-3-1530080506-680x0.jpg?v=1530541603187	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/articles/ban-cong-3-1530080506-680x00c46.jpg	(from https://ant-construction.mysapo.net/trong-rau-trong-nha-va-ban-cong-gia-dinh-viet-o-czech-du-an-quanh-nam)
22:14:39	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Tue,%2022%20Nov%202022%2015:15:21%20GMT	http://bizweb.dktcdn.net/100/321/299/themes/670850/assets/star.svg	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/themes/670850/assets/star.184.delayed	(from http://bizweb.dktcdn.net/100/321/299/themes/670850/assets/lightbox.css?1664275285895)
22:14:40	4756/4756	---MCZ	200	added ('OK')	application/x-font-ttf	date:Thu,%2009%20Jun%202022%2010:12:51%20GMT	http://bizweb.dktcdn.net/100/321/299/themes/670850/assets/lg.ttf?1638193167066	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/themes/670850/assets/lg88c2.ttf	(from http://bizweb.dktcdn.net/100/321/299/themes/670850/assets/lightbox.css?1664275285895)
22:14:41	1078/1078	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202022%2015:15:24%20GMT	http://bizweb.dktcdn.net/100/321/299/themes/670850/assets/ico-select.png?1619514046977	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/themes/670850/assets/ico-selectce9b.png	(from http://bizweb.dktcdn.net/100/321/299/themes/670850/assets/account_order_style.scss.css?1664275285895)
22:14:41	93130/93130	---M--	200	added ('OK')	image/jpeg	etag:%2260dc2234-16bca%22	https://i-giadinh.vnecdn.net/2018/06/15/v3-1529012820_680x0.jpg	D:/Desktop/antconstruction/ant-construction/i-giadinh.vnecdn.net/2018/06/15/v3-1529012820_680x0.jpg	(from https://ant-construction.mysapo.net/nhung-khu-vuon-dep-nhu-tranh-tren-xe-tai-cua-nguoi-nhat)
22:14:41	82364/82364	---M--	200	added ('OK')	image/jpeg	etag:%2260dd24b0-141bc%22	https://i-giadinh.vnecdn.net/2018/06/15/v5-1529012853_680x0.jpg	D:/Desktop/antconstruction/ant-construction/i-giadinh.vnecdn.net/2018/06/15/v5-1529012853_680x0.jpg	(from https://ant-construction.mysapo.net/nhung-khu-vuon-dep-nhu-tranh-tren-xe-tai-cua-nguoi-nhat)
22:15:23	210013/210013	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:15:46%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/321/299/articles/go-9-1530158858-680x0.jpg?v=1530541515917	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/grande/100/321/299/articles/go-9-1530158858-680x011e5.jpg	(from https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc)
22:15:23	194350/194350	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:15:46%20GMT	https://bizweb.dktcdn.net/100/321/299/articles/go-9-1530158858-680x0.jpg?v=1530541515917	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/100/321/299/articles/go-9-1530158858-680x011e5.jpg	(from https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc)
22:15:23	122211/122211	---M--	200	added ('OK')	image/jpeg	etag:%2260cafdc4-1dd63%22	https://i-giadinh.vnecdn.net/2018/06/28/hien-trang-nha-1530175076_680x0.jpg	D:/Desktop/antconstruction/ant-construction/i-giadinh.vnecdn.net/2018/06/28/hien-trang-nha-1530175076_680x0.jpg	(from https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc)
22:15:23	202433/202433	---M--	200	added ('OK')	image/jpeg	etag:%2260dd2581-316c1%22	https://i-giadinh.vnecdn.net/2018/06/28/go-1-1530158855_680x0.jpg	D:/Desktop/antconstruction/ant-construction/i-giadinh.vnecdn.net/2018/06/28/go-1-1530158855_680x0.jpg	(from https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc)
22:15:23	233124/233124	---M--	200	added ('OK')	image/jpeg	etag:%2260c9e7f4-38ea4%22	https://i-giadinh.vnecdn.net/2018/06/28/go-2-1530158855_680x0.jpg	D:/Desktop/antconstruction/ant-construction/i-giadinh.vnecdn.net/2018/06/28/go-2-1530158855_680x0.jpg	(from https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc)
22:15:24	189534/189534	---M--	200	added ('OK')	image/jpeg	etag:%2260dd2581-2e45e%22	https://i-giadinh.vnecdn.net/2018/06/28/go-5-1530158856_680x0.jpg	D:/Desktop/antconstruction/ant-construction/i-giadinh.vnecdn.net/2018/06/28/go-5-1530158856_680x0.jpg	(from https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc)
22:15:24	164015/164015	---M--	200	added ('OK')	image/jpeg	etag:%2260dd2580-280af%22	https://i-giadinh.vnecdn.net/2018/06/28/go-8-1530158858_680x0.jpg	D:/Desktop/antconstruction/ant-construction/i-giadinh.vnecdn.net/2018/06/28/go-8-1530158858_680x0.jpg	(from https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc)
22:15:24	199393/199393	---M--	200	added ('OK')	image/jpeg	etag:%2260dd2581-30ae1%22	https://i-giadinh.vnecdn.net/2018/06/28/go-9-1530158858_680x0.jpg	D:/Desktop/antconstruction/ant-construction/i-giadinh.vnecdn.net/2018/06/28/go-9-1530158858_680x0.jpg	(from https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc)
22:15:24	0/-1	---M--	302	error ('')			https://ant-construction.mysapo.net/checkout	D:/Desktop/antconstruction/ant-construction/ant-construction.mysapo.net/checkout.191.delayed	(from https://ant-construction.mysapo.net/biet-thu-phong-cach-bac-au-tren-doi-thong-o-vinh-phuc)
22:15:33	124864/124864	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:16:08%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/321/299/articles/33-m2-2-1530498369-680x0.jpg?v=1530541453257	D:/Desktop/antconstruction/ant-construction/bizweb.dktcdn.net/thumb/grande/100/321/299/articles/33-m2-2-1530498369-680x00147.jpg	(from https://ant-construction.mysapo.net/nha-33-m2-thoang-rong-nho-gac-xep-don-gian)
